,Unnamed: 0,Month,Neighbourhood,Mean,Count
1522,1523,38,HARLEM-EAST,1118294.11764706,17
1523,1524,39,HARLEM-EAST,770590.0,15
1524,1525,40,HARLEM-EAST,1127773.73684211,19
1525,1526,41,HARLEM-EAST,979130.2352941179,17
1526,1527,42,HARLEM-EAST,4967397.76,25
1527,1528,43,HARLEM-EAST,662966.818181818,22
1528,1529,44,HARLEM-EAST,794753.382352941,34
1529,1530,45,HARLEM-EAST,1073716.39130435,23
1530,1531,46,HARLEM-EAST,937643.357142857,14
1531,1532,47,HARLEM-EAST,856588.9090909091,11
1532,1533,48,HARLEM-EAST,6022702.0,67
1533,1534,37,HARLEM-UPPER,1405786.47619048,21
1534,1535,38,HARLEM-UPPER,2267154.1,10
1535,1536,39,HARLEM-UPPER,5641768.875,8
1536,1537,40,HARLEM-UPPER,1964615.14285714,7
1537,1538,41,HARLEM-UPPER,2852808.41666667,12
1538,1539,42,HARLEM-UPPER,2468070.7,10
1539,1540,43,HARLEM-UPPER,1652799.88888889,9
1540,1541,44,HARLEM-UPPER,900337.2,10
1541,1542,45,HARLEM-UPPER,2463333.33333333,6
1542,1543,46,HARLEM-UPPER,1244020.2,5
1543,1544,47,HARLEM-UPPER,837788.8888888891,9
1544,1545,48,HARLEM-UPPER,1086108.33333333,6
1545,1546,37,HARLEM-WEST,5749273.5,8
1546,1547,38,HARLEM-WEST,23000000.0,1
1547,1548,39,HARLEM-WEST,250000.0,1
1548,1549,40,HARLEM-WEST,24156000.0,2
1549,1550,41,HARLEM-WEST,3205368.75,4
1550,1551,42,HARLEM-WEST,6142965.83333333,6
1551,1552,43,HARLEM-WEST,510000.0,1
1552,1553,44,HARLEM-WEST,913612.0,1
1553,1554,45,HARLEM-WEST,401000.0,1
1554,1555,46,HARLEM-WEST,5144000.0,6
1555,1556,47,HARLEM-WEST,1020000.0,3
1556,1557,48,HARLEM-WEST,926250.0,2
1557,1558,37,INWOOD,408500.0,4
1558,1559,38,INWOOD,1045615.38461538,13
1559,1560,39,INWOOD,1186029.0,16
1560,1561,40,INWOOD,433944.444444444,9
1561,1562,41,INWOOD,501300.0,5
1562,1563,42,INWOOD,495750.0,6
1563,1564,43,INWOOD,418363.636363636,11
1564,1565,44,INWOOD,2319900.0,10
1565,1566,45,INWOOD,435419.222222222,9
1566,1567,46,INWOOD,4386000.0,5
1567,1568,47,INWOOD,603860.222222222,9
1568,1569,48,INWOOD,6755329.5,16
1569,1570,37,JAVITS CENTER,475919.5,2
1570,1571,38,JAVITS CENTER,1.0,2
1571,1572,39,JAVITS CENTER,69280042.0,3
1572,1573,40,JAVITS CENTER,1763232.0,1
1573,1574,41,JAVITS CENTER,646666.666666667,3
1574,1575,42,JAVITS CENTER,1226271.42857143,7
1575,1576,44,JAVITS CENTER,25025602.2,5
1576,1577,45,JAVITS CENTER,360000.0,2
1577,1578,46,JAVITS CENTER,8940000.0,3
1578,1579,47,JAVITS CENTER,830000.0,1
1579,1580,48,JAVITS CENTER,153333333.33333302,3
1580,1581,37,KIPS BAY,1264434.75,12
1581,1582,38,KIPS BAY,1907916.66666667,18
1582,1583,39,KIPS BAY,5503498.18181818,22
1583,1584,40,KIPS BAY,1277096.3125,16
1584,1585,41,KIPS BAY,1558324.17647059,17
1585,1586,42,KIPS BAY,1065827.36842105,19
1586,1587,43,KIPS BAY,957021.739130435,23
1587,1588,44,KIPS BAY,1087330.79166667,24
1588,1589,45,KIPS BAY,1551170.93333333,15
1589,1590,46,KIPS BAY,1291433.33333333,15
1590,1591,47,KIPS BAY,22640900.0,8
1591,1592,48,KIPS BAY,26184542.6,25
1592,1593,37,LITTLE ITALY,1067000.0,5
1593,1594,38,LITTLE ITALY,10149625.0,4
1594,1595,39,LITTLE ITALY,5443750.0,4
1595,1596,40,LITTLE ITALY,10658213.3333333,3
1596,1597,41,LITTLE ITALY,2897500.0,2
1597,1598,42,LITTLE ITALY,21210343.75,4
1598,1599,43,LITTLE ITALY,3931000.0,2
1599,1600,44,LITTLE ITALY,8456100.0,5
1600,1601,45,LITTLE ITALY,4902000.0,3
1601,1602,46,LITTLE ITALY,3900000.0,1
1602,1603,47,LITTLE ITALY,9050000.0,2
1603,1604,48,LITTLE ITALY,6650000.0,2
1604,1605,37,LOWER EAST SIDE,1129928.57142857,14
1605,1606,38,LOWER EAST SIDE,6829842.10526316,19
1606,1607,39,LOWER EAST SIDE,1078150.0,12
1607,1608,40,LOWER EAST SIDE,3669156.25,16
1608,1609,41,LOWER EAST SIDE,1487046.95238095,21
1609,1610,42,LOWER EAST SIDE,1530251.93548387,31
1610,1611,43,LOWER EAST SIDE,2065437.28571429,21
1611,1612,44,LOWER EAST SIDE,711000.0,15
1612,1613,45,LOWER EAST SIDE,2344870.96774194,31
1613,1614,46,LOWER EAST SIDE,5072333.33333333,15
1614,1615,47,LOWER EAST SIDE,1308905.47368421,19
1615,1616,48,LOWER EAST SIDE,2142411.76470588,17
1616,1617,43,MANHATTAN-UNKNOWN,4407080.0,1
1617,1618,37,MANHATTAN VALLEY,953500.0,10
1618,1619,38,MANHATTAN VALLEY,7170316.4,10
1619,1620,39,MANHATTAN VALLEY,950792.6,15
1620,1621,40,MANHATTAN VALLEY,919706.5714285709,7
1621,1622,41,MANHATTAN VALLEY,1309301.26666667,15
1622,1623,42,MANHATTAN VALLEY,1697347.15789474,19
1623,1624,43,MANHATTAN VALLEY,3376622.66666667,12
1624,1625,44,MANHATTAN VALLEY,1493111.11111111,9
1625,1626,45,MANHATTAN VALLEY,798308.0,10
1626,1627,46,MANHATTAN VALLEY,2027468.75,16
1627,1628,47,MANHATTAN VALLEY,1600357.4,10
1628,1629,48,MANHATTAN VALLEY,1163333.41666667,12
1629,1630,37,MIDTOWN CBD,7723644.42857143,14
1630,1631,38,MIDTOWN CBD,13473021.9411765,17
1631,1632,39,MIDTOWN CBD,40576099.826087,23
1632,1633,40,MIDTOWN CBD,13951390.7142857,14
1633,1634,41,MIDTOWN CBD,98216747.368421,19
1634,1635,42,MIDTOWN CBD,56001501.043478295,23
1635,1636,43,MIDTOWN CBD,9583694.72222222,18
1636,1637,44,MIDTOWN CBD,9207774.5,18
1637,1638,45,MIDTOWN CBD,12719954.2105263,19
1638,1639,46,MIDTOWN CBD,27751111.0666667,15
1639,1640,47,MIDTOWN CBD,7388255.0,10
1640,1641,48,MIDTOWN CBD,10033702.55,20
1641,1642,37,MIDTOWN EAST,6624428.8,85
1642,1643,38,MIDTOWN EAST,6873824.08641975,81
1643,1644,39,MIDTOWN EAST,1255023.72413793,87
1644,1645,40,MIDTOWN EAST,1440106.26136364,88
1645,1646,41,MIDTOWN EAST,1766764.82474227,97
1646,1647,42,MIDTOWN EAST,1332078.13223141,121
1647,1648,43,MIDTOWN EAST,1894739.47560976,82
1648,1649,44,MIDTOWN EAST,1721591.87272727,110
1649,1650,45,MIDTOWN EAST,1499471.03797468,79
1650,1651,46,MIDTOWN EAST,1306818.69767442,86
1651,1652,47,MIDTOWN EAST,1365790.20731707,82
1652,1653,48,MIDTOWN EAST,1466514.4122807,114
1653,1654,37,MIDTOWN WEST,7326188.36615385,325
1654,1655,38,MIDTOWN WEST,1343978.18930041,243
1655,1656,39,MIDTOWN WEST,936809.089673913,368
1656,1657,40,MIDTOWN WEST,627786.24122807,228
1657,1658,41,MIDTOWN WEST,9737898.56632653,196
1658,1659,42,MIDTOWN WEST,1984733.25108225,231
1659,1660,43,MIDTOWN WEST,941754.577836412,379
1660,1661,44,MIDTOWN WEST,2016942.53508772,114
1661,1662,45,MIDTOWN WEST,781268.856164384,146
1662,1663,46,MIDTOWN WEST,2698925.03333333,60
1663,1664,47,MIDTOWN WEST,2354900.625,40
1664,1665,48,MIDTOWN WEST,2994299.10416667,48
1665,1666,37,MORNINGSIDE HEIGHTS,16403333.3333333,6
1666,1667,38,MORNINGSIDE HEIGHTS,8060686.2,5
1667,1668,39,MORNINGSIDE HEIGHTS,561166.666666667,6
1668,1669,40,MORNINGSIDE HEIGHTS,418750.0,4
1669,1670,41,MORNINGSIDE HEIGHTS,678166.666666667,6
1670,1671,42,MORNINGSIDE HEIGHTS,660666.666666667,9
1671,1672,43,MORNINGSIDE HEIGHTS,458500.0,2
1672,1673,44,MORNINGSIDE HEIGHTS,652500.0,14
1673,1674,45,MORNINGSIDE HEIGHTS,838750.0,4
1674,1675,46,MORNINGSIDE HEIGHTS,597986.0,8
1675,1676,47,MORNINGSIDE HEIGHTS,390333.33333333296,3
1676,1677,48,MORNINGSIDE HEIGHTS,516000.0,5
1677,1678,37,MURRAY HILL,2054816.9,40
1678,1679,38,MURRAY HILL,4025639.16216216,37
1679,1680,39,MURRAY HILL,1135678.25,44
1680,1681,40,MURRAY HILL,1932009.21621622,37
1681,1682,41,MURRAY HILL,2426242.42307692,26
1682,1683,42,MURRAY HILL,2429805.76470588,51
1683,1684,43,MURRAY HILL,1293546.11538462,52
1684,1685,44,MURRAY HILL,7232800.22222222,45
1685,1686,45,MURRAY HILL,1413961.6122448999,49
1686,1687,46,MURRAY HILL,944790.3863636359,44
1687,1688,47,MURRAY HILL,1845764.88571429,35
1688,1689,48,MURRAY HILL,4005427.9375,48
1689,1690,37,SOHO,20208033.75,16
1690,1691,38,SOHO,4278521.58139535,43
1691,1692,39,SOHO,6111692.27586207,29
1692,1693,40,SOHO,23225587.214285698,14
1693,1694,41,SOHO,4456549.0,24
1694,1695,42,SOHO,4174953.66666667,33
1695,1696,43,SOHO,4919797.44827586,29
1696,1697,44,SOHO,4661545.03571429,28
1697,1698,45,SOHO,3976130.35714286,14
1698,1699,46,SOHO,5646753.0,17
1699,1700,47,SOHO,15523016.6666667,9
1700,1701,48,SOHO,3988364.03703704,27
1701,1702,37,SOUTHBRIDGE,5457875.0,8
1702,1703,38,SOUTHBRIDGE,906705.882352941,17
1703,1704,39,SOUTHBRIDGE,808888.8888888891,9
1704,1705,40,SOUTHBRIDGE,4836274.88888889,9
1705,1706,41,SOUTHBRIDGE,18626670.1111111,9
1706,1707,42,SOUTHBRIDGE,977625.0,16
1707,1708,43,SOUTHBRIDGE,862857.5714285709,7
1708,1709,44,SOUTHBRIDGE,1049942.52941176,17
1709,1710,45,SOUTHBRIDGE,1482987.09090909,11
1710,1711,46,SOUTHBRIDGE,1139715.81818182,11
1711,1712,47,SOUTHBRIDGE,1282149.66666667,9
1712,1713,48,SOUTHBRIDGE,1033621.125,8
1713,1714,37,TRIBECA,3225461.375,56
1714,1715,38,TRIBECA,3242727.5,28
1715,1716,39,TRIBECA,3040250.26470588,34
1716,1717,40,TRIBECA,3782327.5,24
1717,1718,41,TRIBECA,3960115.30555556,36
1718,1719,42,TRIBECA,39418705.22448979,49
1719,1720,43,TRIBECA,4739830.296296299,27
1720,1721,44,TRIBECA,3347016.39130435,46
1721,1722,45,TRIBECA,7290875.30612245,49
1722,1723,46,TRIBECA,3178367.46428571,28
1723,1724,47,TRIBECA,3537441.42222222,45
1724,1725,48,TRIBECA,3602586.62745098,51
1725,1726,37,UPPER EAST SIDE (59-79),2074823.10606061,132
1726,1727,38,UPPER EAST SIDE (59-79),3029784.59701493,134
1727,1728,39,UPPER EAST SIDE (59-79),4906747.79166667,120
1728,1729,40,UPPER EAST SIDE (59-79),3593967.27464789,142
1729,1730,41,UPPER EAST SIDE (59-79),1996335.22137405,131
1730,1731,42,UPPER EAST SIDE (59-79),2102820.39877301,163
1731,1732,43,UPPER EAST SIDE (59-79),1684875.61764706,136
1732,1733,44,UPPER EAST SIDE (59-79),2466655.03896104,154
1733,1734,45,UPPER EAST SIDE (59-79),2554204.17021277,141
1734,1735,46,UPPER EAST SIDE (59-79),2231667.13513514,111
1735,1736,47,UPPER EAST SIDE (59-79),2467396.67676768,99
1736,1737,48,UPPER EAST SIDE (59-79),1938366.69811321,106
1737,1738,37,UPPER EAST SIDE (79-96),1935893.9020979,143
1738,1739,38,UPPER EAST SIDE (79-96),2231036.9137931,116
1739,1740,39,UPPER EAST SIDE (79-96),1971100.12977099,131
1740,1741,40,UPPER EAST SIDE (79-96),3188535.08333333,96
1741,1742,41,UPPER EAST SIDE (79-96),3044667.58762887,97
1742,1743,42,UPPER EAST SIDE (79-96),2520975.03937008,127
1743,1744,43,UPPER EAST SIDE (79-96),3782265.28448276,116
1744,1745,44,UPPER EAST SIDE (79-96),1733291.19491525,118
1745,1746,45,UPPER EAST SIDE (79-96),2131712.15702479,121
1746,1747,46,UPPER EAST SIDE (79-96),2737443.70588235,85
1747,1748,47,UPPER EAST SIDE (79-96),2203930.91304348,69
1748,1749,48,UPPER EAST SIDE (79-96),1670717.5375,80
1749,1750,37,UPPER EAST SIDE (96-110),895000.0,1
1750,1751,38,UPPER EAST SIDE (96-110),2148832.33333333,3
1751,1752,39,UPPER EAST SIDE (96-110),975174.555555556,9
1752,1753,40,UPPER EAST SIDE (96-110),6025000.0,5
1753,1754,41,UPPER EAST SIDE (96-110),2312972.28571429,7
1754,1755,42,UPPER EAST SIDE (96-110),1900000.0,1
1755,1756,43,UPPER EAST SIDE (96-110),1856924.25,8
1756,1757,44,UPPER EAST SIDE (96-110),1886700.0,6
1757,1758,45,UPPER EAST SIDE (96-110),640000.0,2
1758,1759,46,UPPER EAST SIDE (96-110),2950000.0,1
1759,1760,47,UPPER EAST SIDE (96-110),1380000.0,2
1760,1761,48,UPPER EAST SIDE (96-110),4922250.0,6
1761,1762,37,UPPER WEST SIDE (59-79),2109344.34883721,86
1762,1763,38,UPPER WEST SIDE (59-79),2375895.14634146,82
1763,1764,39,UPPER WEST SIDE (59-79),2977331.45263158,95
1764,1765,40,UPPER WEST SIDE (59-79),1648576.37662338,77
1765,1766,41,UPPER WEST SIDE (59-79),1771958.20175439,114
1766,1767,42,UPPER WEST SIDE (59-79),4561395.09090909,121
1767,1768,43,UPPER WEST SIDE (59-79),1834533.92473118,93
1768,1769,44,UPPER WEST SIDE (59-79),1625040.20869565,115
1769,1770,45,UPPER WEST SIDE (59-79),2482525.98969072,97
1770,1771,46,UPPER WEST SIDE (59-79),1806790.60526316,76
1771,1772,47,UPPER WEST SIDE (59-79),2221464.82978723,94
1772,1773,48,UPPER WEST SIDE (59-79),4571353.82105263,95
1773,1774,37,UPPER WEST SIDE (79-96),1922488.07692308,78
1774,1775,38,UPPER WEST SIDE (79-96),2259085.05357143,56
1775,1776,39,UPPER WEST SIDE (79-96),2045632.30612245,49
1776,1777,40,UPPER WEST SIDE (79-96),1749006.57142857,49
1777,1778,41,UPPER WEST SIDE (79-96),2298969.75,60
1778,1779,42,UPPER WEST SIDE (79-96),2981147.86486486,74
1779,1780,43,UPPER WEST SIDE (79-96),2712768.68918919,74
1780,1781,44,UPPER WEST SIDE (79-96),2117647.58666667,75
1781,1782,45,UPPER WEST SIDE (79-96),1650747.56338028,71
1782,1783,46,UPPER WEST SIDE (79-96),1426368.89473684,57
1783,1784,47,UPPER WEST SIDE (79-96),5153137.51111111,45
1784,1785,48,UPPER WEST SIDE (79-96),2165745.4,55
1785,1786,37,UPPER WEST SIDE (96-116),2049782.89285714,28
1786,1787,38,UPPER WEST SIDE (96-116),1092437.5,16
1787,1788,39,UPPER WEST SIDE (96-116),2205518.92592593,27
1788,1789,40,UPPER WEST SIDE (96-116),1776132.38095238,21
1789,1790,41,UPPER WEST SIDE (96-116),2065586.91304348,23
1790,1791,42,UPPER WEST SIDE (96-116),3422227.16,50
1791,1792,43,UPPER WEST SIDE (96-116),1768678.4137931,29
1792,1793,44,UPPER WEST SIDE (96-116),1718575.37777778,45
1793,1794,45,UPPER WEST SIDE (96-116),1512737.08333333,24
1794,1795,46,UPPER WEST SIDE (96-116),5329579.08695652,23
1795,1796,47,UPPER WEST SIDE (96-116),1621028.86363636,22
1796,1797,48,UPPER WEST SIDE (96-116),1252669.81818182,33
1797,1798,37,WASHINGTON HEIGHTS LOWER,1065337.88888889,9
1798,1799,38,WASHINGTON HEIGHTS LOWER,1476468.55555556,18
1799,1800,39,WASHINGTON HEIGHTS LOWER,3166716.14285714,7
1800,1801,40,WASHINGTON HEIGHTS LOWER,1458163.11111111,9
1801,1802,41,WASHINGTON HEIGHTS LOWER,8869752.38461538,13
1802,1803,42,WASHINGTON HEIGHTS LOWER,3557972.75,12
1803,1804,43,WASHINGTON HEIGHTS LOWER,3949266.66666667,15
1804,1805,44,WASHINGTON HEIGHTS LOWER,1634321.42857143,7
1805,1806,45,WASHINGTON HEIGHTS LOWER,697091.75,8
1806,1807,46,WASHINGTON HEIGHTS LOWER,575166.666666667,6
1807,1808,47,WASHINGTON HEIGHTS LOWER,10900502.3571429,14
1808,1809,48,WASHINGTON HEIGHTS LOWER,6271611.11111111,9
1809,1810,37,WASHINGTON HEIGHTS UPPER,2313528.33333333,15
1810,1811,38,WASHINGTON HEIGHTS UPPER,2703516.66666667,24
1811,1812,39,WASHINGTON HEIGHTS UPPER,2174530.28571429,21
1812,1813,40,WASHINGTON HEIGHTS UPPER,1833813.90909091,22
1813,1814,41,WASHINGTON HEIGHTS UPPER,3647536.42857143,21
1814,1815,42,WASHINGTON HEIGHTS UPPER,1725757.48780488,41
1815,1816,43,WASHINGTON HEIGHTS UPPER,1269521.4516129,31
1816,1817,44,WASHINGTON HEIGHTS UPPER,1703866.35483871,31
1817,1818,45,WASHINGTON HEIGHTS UPPER,530770.818181818,22
1818,1819,46,WASHINGTON HEIGHTS UPPER,789205.882352941,17
1819,1820,47,WASHINGTON HEIGHTS UPPER,1887190.53571429,28
1820,1821,48,WASHINGTON HEIGHTS UPPER,1563570.74074074,27
1821,1822,49,ALPHABET CITY,1337053.58823529,17
1822,1823,50,ALPHABET CITY,1049460.125,8
1823,1824,51,ALPHABET CITY,2062777.77777778,9
1824,1825,52,ALPHABET CITY,1460798.75,12
1825,1826,53,ALPHABET CITY,1237728.08333333,12
1826,1827,54,ALPHABET CITY,2165166.66666667,15
1827,1828,55,ALPHABET CITY,1545500.0,14
1828,1829,56,ALPHABET CITY,1350894.86666667,15
1829,1830,57,ALPHABET CITY,918395.666666667,9
1830,1831,58,ALPHABET CITY,803324.666666667,3
1831,1832,59,ALPHABET CITY,1319200.0,10
1832,1833,60,ALPHABET CITY,3677747.81818182,11
1833,1834,49,CHELSEA,2357773.11864407,59
1834,1835,50,CHELSEA,2414796.2238806,67
1835,1836,51,CHELSEA,1574618.72222222,54
1836,1837,52,CHELSEA,3052112.54347826,46
1837,1838,53,CHELSEA,1141388.80701754,57
1838,1839,54,CHELSEA,2460349.98795181,83
1839,1840,55,CHELSEA,2465498.23076923,65
1840,1841,56,CHELSEA,5136959.3125,64
1841,1842,57,CHELSEA,1601430.26923077,52
1842,1843,58,CHELSEA,18224675.8301887,53
1843,1844,59,CHELSEA,1497453.93939394,33
1844,1845,60,CHELSEA,1659069.01666667,60
1845,1846,49,CHINATOWN,1665243.0,7
1846,1847,50,CHINATOWN,1934083.57142857,7
1847,1848,51,CHINATOWN,2338285.4,5
1848,1849,52,CHINATOWN,1907500.0,3
1849,1850,53,CHINATOWN,4485312.5,8
1850,1851,54,CHINATOWN,1453000.0,3
1851,1852,55,CHINATOWN,1497502.5,4
1852,1853,56,CHINATOWN,2562972.66666667,9
1853,1854,57,CHINATOWN,1082633.85714286,7
1854,1855,58,CHINATOWN,3334295.25,4
1855,1856,59,CHINATOWN,2105000.0,4
1856,1857,60,CHINATOWN,713517.176470588,17
1857,1858,49,CIVIC CENTER,6613024.86486487,37
1858,1859,50,CIVIC CENTER,7203733.36842105,19
1859,1860,51,CIVIC CENTER,8317439.34782609,23
1860,1861,52,CIVIC CENTER,8474507.28125,32
1861,1862,53,CIVIC CENTER,7845296.21428571,28
1862,1863,54,CIVIC CENTER,8629266.45,20
1863,1864,55,CIVIC CENTER,12961904.222222198,18
1864,1865,56,CIVIC CENTER,6079413.82352941,17
1865,1866,57,CIVIC CENTER,3135748.8,10
1866,1867,58,CIVIC CENTER,4013428.57142857,14
1867,1868,59,CIVIC CENTER,13942243.8,15
1868,1869,60,CIVIC CENTER,3593152.64285714,14
1869,1870,49,CLINTON,3235317.07692308,13
1870,1871,50,CLINTON,1643412.03703704,27
1871,1872,51,CLINTON,1961019.72727273,22
1872,1873,52,CLINTON,997615.6875,16
1873,1874,53,CLINTON,2357727.69444444,36
1874,1875,54,CLINTON,1900274.36,25
1875,1876,55,CLINTON,2341200.22222222,36
1876,1877,56,CLINTON,1861708.48484848,33
1877,1878,57,CLINTON,5975451.55555556,18
1878,1879,58,CLINTON,1477592.61904762,21
1879,1880,59,CLINTON,1324456.68965517,29
1880,1881,60,CLINTON,2165169.5,26
1881,1882,49,EAST VILLAGE,3527500.0,8
1882,1883,50,EAST VILLAGE,1197111.11111111,9
1883,1884,51,EAST VILLAGE,1734625.0,8
1884,1885,52,EAST VILLAGE,1229029.44444444,9
1885,1886,53,EAST VILLAGE,3097454.54545455,11
1886,1887,54,EAST VILLAGE,5440776.84,25
1887,1888,55,EAST VILLAGE,1552939.66666667,15
1888,1889,56,EAST VILLAGE,3510650.30769231,13
1889,1890,57,EAST VILLAGE,2548725.36363636,11
1890,1891,58,EAST VILLAGE,3146700.0,5
1891,1892,59,EAST VILLAGE,1322709.125,8
1892,1893,60,EAST VILLAGE,4442198.41666667,12
1893,1894,49,FASHION,968093.75,4
1894,1895,50,FASHION,9583333.33333333,3
1895,1896,51,FASHION,11157346.0,5
1896,1897,52,FASHION,1137500.0,2
1897,1898,53,FASHION,3792500.0,9
1898,1899,54,FASHION,2042500.0,6
1899,1900,55,FASHION,1478000.0,3
1900,1901,56,FASHION,16997856.2,10
1901,1902,57,FASHION,2148516.25,4
1902,1903,58,FASHION,7722673.125,8
1903,1904,59,FASHION,24443653.5,8
1904,1905,60,FASHION,6282333.33333333,6
1905,1906,49,FINANCIAL,31643008.947368395,38
1906,1907,50,FINANCIAL,1935020.53061224,49
1907,1908,51,FINANCIAL,2341321.69090909,55
1908,1909,52,FINANCIAL,2164961.22916667,48
1909,1910,53,FINANCIAL,18770869.707317103,41
1910,1911,54,FINANCIAL,2190211.28571429,35
1911,1912,55,FINANCIAL,3897460.66666667,30
1912,1913,56,FINANCIAL,3323599.42553191,47
1913,1914,57,FINANCIAL,1268663.83783784,37
1914,1915,58,FINANCIAL,2888111.91304348,23
1915,1916,59,FINANCIAL,1868478.92,25
1916,1917,60,FINANCIAL,1262968.2,25
1917,1918,49,FLATIRON,3488917.70588235,34
1918,1919,50,FLATIRON,3832680.28571429,28
1919,1920,51,FLATIRON,3805634.6,35
1920,1921,52,FLATIRON,6803294.5,46
1921,1922,53,FLATIRON,3434372.27027027,37
1922,1923,54,FLATIRON,4151058.84375,32
1923,1924,55,FLATIRON,6523267.64864865,37
1924,1925,56,FLATIRON,4975132.81081081,74
1925,1926,57,FLATIRON,1213864.28571429,14
1926,1927,58,FLATIRON,3508125.93333333,30
1927,1928,59,FLATIRON,3349898.13636364,22
1928,1929,60,FLATIRON,8359360.46153846,26
1929,1930,49,GRAMERCY,1163311.66666667,27
1930,1931,50,GRAMERCY,1290586.0625,32
1931,1932,51,GRAMERCY,1213166.61538462,26
1932,1933,52,GRAMERCY,1401726.6969696998,33
1933,1934,53,GRAMERCY,1809672.68421053,38
1934,1935,54,GRAMERCY,3451127.13333333,30
1935,1936,55,GRAMERCY,2067165.27272727,33
1936,1937,56,GRAMERCY,1553861.4893617,47
1937,1938,57,GRAMERCY,2206413.10810811,37
1938,1939,58,GRAMERCY,2475786.36666667,30
1939,1940,59,GRAMERCY,2092994.33333333,21
1940,1941,60,GRAMERCY,1378926.23333333,30
1941,1942,49,GREENWICH VILLAGE-CENTRAL,5879056.24324324,37
1942,1943,50,GREENWICH VILLAGE-CENTRAL,1795340.70833333,24
1943,1944,51,GREENWICH VILLAGE-CENTRAL,1565716.70967742,31
1944,1945,52,GREENWICH VILLAGE-CENTRAL,2833491.88235294,34
1945,1946,53,GREENWICH VILLAGE-CENTRAL,2787998.57894737,38
1946,1947,54,GREENWICH VILLAGE-CENTRAL,2732545.23636364,55
1947,1948,55,GREENWICH VILLAGE-CENTRAL,3108317.79487179,39
1948,1949,56,GREENWICH VILLAGE-CENTRAL,2320739.53846154,52
1949,1950,57,GREENWICH VILLAGE-CENTRAL,1594227.48648649,37
1950,1951,58,GREENWICH VILLAGE-CENTRAL,1847903.37037037,27
1951,1952,59,GREENWICH VILLAGE-CENTRAL,1741540.35294118,34
1952,1953,60,GREENWICH VILLAGE-CENTRAL,3418894.76190476,42
1953,1954,49,GREENWICH VILLAGE-WEST,4953937.325581401,43
1954,1955,50,GREENWICH VILLAGE-WEST,4581084.41860465,43
1955,1956,51,GREENWICH VILLAGE-WEST,4499480.28205128,39
1956,1957,52,GREENWICH VILLAGE-WEST,10599155.1714286,35
1957,1958,53,GREENWICH VILLAGE-WEST,2209634.97674419,43
1958,1959,54,GREENWICH VILLAGE-WEST,3750011.09259259,54
1959,1960,55,GREENWICH VILLAGE-WEST,4195478.20689655,29
1960,1961,56,GREENWICH VILLAGE-WEST,3426558.3255813997,43
1961,1962,57,GREENWICH VILLAGE-WEST,3319137.30555556,36
1962,1963,58,GREENWICH VILLAGE-WEST,11566958.4571429,35
1963,1964,59,GREENWICH VILLAGE-WEST,4525282.56666667,30
1964,1965,60,GREENWICH VILLAGE-WEST,4320485.8125,32
1965,1966,49,HARLEM-CENTRAL,1202295.9245283,53
1966,1967,50,HARLEM-CENTRAL,1968594.72727273,44
1967,1968,51,HARLEM-CENTRAL,1659155.97916667,48
1968,1969,52,HARLEM-CENTRAL,1811590.8,40
1969,1970,53,HARLEM-CENTRAL,1591903.37288136,59
1970,1971,54,HARLEM-CENTRAL,1881149.44776119,67
1971,1972,55,HARLEM-CENTRAL,1026364.1641791001,67
1972,1973,56,HARLEM-CENTRAL,1472794.66071429,56
1973,1974,57,HARLEM-CENTRAL,1309443.92857143,42
1974,1975,58,HARLEM-CENTRAL,1067757.3902439,41
1975,1976,59,HARLEM-CENTRAL,2797449.43902439,41
1976,1977,60,HARLEM-CENTRAL,3001268.19047619,42
1977,1978,49,HARLEM-EAST,2788057.66666667,12
1978,1979,50,HARLEM-EAST,1260235.53333333,15
1979,1980,51,HARLEM-EAST,965298.7857142859,14
1980,1981,52,HARLEM-EAST,4332502.54545455,11
1981,1982,53,HARLEM-EAST,1144750.0,20
1982,1983,54,HARLEM-EAST,1307344.5,16
1983,1984,55,HARLEM-EAST,1128192.85714286,14
1984,1985,56,HARLEM-EAST,2852071.9047618997,21
1985,1986,57,HARLEM-EAST,1014166.66666667,6
1986,1987,58,HARLEM-EAST,820583.333333333,6
1987,1988,59,HARLEM-EAST,2091433.33333333,6
1988,1989,60,HARLEM-EAST,2340359.0,9
1989,1990,49,HARLEM-UPPER,1713250.0,14
1990,1991,50,HARLEM-UPPER,965000.0,10
1991,1992,51,HARLEM-UPPER,409819.090909091,11
1992,1993,52,HARLEM-UPPER,1171250.0,6
1993,1994,53,HARLEM-UPPER,2268934.35714286,14
1994,1995,54,HARLEM-UPPER,2000888.94444444,18
1995,1996,55,HARLEM-UPPER,1240491.66666667,3
1996,1997,56,HARLEM-UPPER,5893057.18181818,11
1997,1998,57,HARLEM-UPPER,1264502.22222222,9
1998,1999,58,HARLEM-UPPER,646649.857142857,7
1999,2000,59,HARLEM-UPPER,986654.2857142859,7
2000,2001,60,HARLEM-UPPER,828920.2666666671,15
2001,2002,50,HARLEM-WEST,535000.0,2
2002,2003,51,HARLEM-WEST,379000.0,2
2003,2004,52,HARLEM-WEST,241500.0,2
2004,2005,53,HARLEM-WEST,708683.333333333,3
2005,2006,54,HARLEM-WEST,920714.2857142859,7
2006,2007,55,HARLEM-WEST,3957700.0,2
2007,2008,56,HARLEM-WEST,867500.0,2
2008,2009,57,HARLEM-WEST,1460600.0,5
